price,unit,location,bedrooms,baths,parking_lots,state
"20,000,000", per annum,"  Street V2, Abraham Adesanya Estate, Ajah, Lagos",2,3,2,
"15,000,000", per annum,"  Maitama Extention, Maitama District, Abuja",5,5,,
"11,000,000", per annum,"  Second Avenue, Old Ikoyi, Ikoyi, Lagos",3,3,2,
"4,000,000", per annum,"  Chevy View Estate, Lekki, Lagos",5,5,,
"5,500,000", per annum,"  Second Avenue, Old Ikoyi, Ikoyi, Lagos",3,3,2,
"2,700,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",4,4,,
"2,700,000", per annum,"  Off Ayodel Fanoiki Street, GRA, Magodo, Lagos",4,4,4,
"400,000", per annum,"  Near Morgan Estate, Morgan Estate, Ojodu, Lagos",1,1,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"1,200,000", per annum,"  Lagoon Estate, Ogudu, Lagos",2,2,,
"3,500,000", per annum,"  Lekki, Lagos",4,5,,
"1,000,000", per annum,"  Badore, Ajah, Lagos",2,3,,
"70,000", per annum,"  Banana Island, Ikoyi, Lagos",4,,,
"1,300,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",3,3,,
"3,500,000", per annum,"  Not Far From Dominos, Osapa, Lekki, Lagos",4,4,5,
"1,500,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",3,3,,
"900,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",3,3,,
"1,500,000", per annum,"  Mega Chicken, Ikota Villa Estate, Lekki, Lagos",3,3,,
"1,000,000", per annum,"  Harmony Estate, Gbagada, Lagos",3,3,,
"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,2,
"7,500,000", per annum,"  Osapa, Lekki, Lagos",8,8,"1,400",
"15,000,000", per annum,"  Along Onikoyi Road, Parkview, Ikoyi, Lagos",3,4,4,
"2,500,000", per annum,"  Milverton, Osapa, Lekki, Lagos",3,3,,
"1,200,000", per annum,"  Off Idado Road, Idado, Lekki, Lagos",1,1,1,
"2,500,000", per annum,"  Garki, Abuja",3,3,,
"6,500,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,,
"1,700,000", per annum,"  Osapa, Lekki, Lagos",3,3,3,
"2,000,000", per annum,"  Victoria Crest 1, Lafiaji, Lekki, Lagos",3,3,3,
"250,000", per annum,"  By Mudi Fashion House, Anthony, Maryland, Lagos",1,1,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"16,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,2,
"3,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,2,
"4,000,000", per annum,"  Lekki Right, Lekki Phase 1, Lekki, Lagos",4,4,3,
"3,000,000", per annum,"  Cadogan Estate, Osapa, Lekki, Lagos",3,3,2,
"8,000,000", per annum,"  Banana Island, Ikoyi, Lagos",5,5,3,
"80,000", per annum,"  Banana Island, Banana Island, Ikoyi, Lagos",4,4,3,
"4,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,2,
"4,250,000", per annum,"  Land Bridge Avenue, Oniru, Victoria Island (VI), Lagos",4,4,3,
"7,000,000", per annum,"  Off Fatai Arobieke, Lekki Phase 1, Lekki, Lagos",4,4,3,
"3,500,000", per annum,"  Ikate, Ikate Elegushi, Lekki, Lagos",4,3,2,
"1,300,000", per annum,"  Ikate Elegushi, Lekki, Lagos",1,1,2,
"10,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,3,
"10,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,3,
"6,500,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,3,
"7,500,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,2,
"5,000,000", per annum,"  Parkview, Ikoyi, Lagos",3,3,2,
"16,500,000", per annum,"  Banana Island, Ikoyi, Lagos",4,6,3,
"1,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,2,
"2,800,000", per annum,"  Lekki Right, Lekki Phase 1, Lekki, Lagos",2,3,2,
"300,000", per annum,"  Ui Orogun, Ibadan, Oyo",4,2,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"5,000,000", per annum,"  Along Awolowo Road, Ikoyi, Lagos",,,,
"500,000", per annum,"  Buenevist Estate Cheveron, Lekki, Lagos",1,1,,
"4,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,2,
"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2,
"4,000,000", per annum,"  Off Freedom Way, Lekki Phase 1, Lekki, Lagos",4,5,,
"2,200,000", per annum,"  Thomas Estate, Ajah, Lagos",3,3,5,
"4,000,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",3,3,,
"4,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,,
"2,200,000", per annum,"  Ologolo, Lekki, Lagos",3,3,,
"2,800,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,,,
"900,000", per annum,"  Off Iwaya, Onike, Yaba, Lagos",3,3,,
"5,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,2,
"2,000,000", per annum,"  Ikate Elegushi, Lekki, Lagos",2,2,2,
"3,200,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",4,4,4,
"4,000,000", per annum,"  Parkview, Ikoyi, Lagos",3,3,,
"1,400,000", per annum,"  Chief Augustine Anozie Street, Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",1,1,3,
,,"  Lekki Expressway, Lekki, Lagos","2,500",,,
"2,500,000", per annum,"  Maryland Estate, Off Ikorodu Road/mobolaji Bank Anthony Way, Maryland, Lagos",3,3,,
"3,000,000", per annum,"  Osapa, Lekki, Lagos",4,4,2,
"2,300,000", per annum,"  Off Freedom Way, Lekki Phase 1, Lekki, Lagos",3,,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,4,,
"6,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,6,,
"9,000,000", per annum,"  Off Ligali Ayorinde, Victoria Island (VI), Lagos",7,,,
"5,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",5,6,3,
"5,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,4,3,
"350,000", per annum,"  Off Allan Balogun, Osapa, Lekki, Lagos",1,1,,
"6,000,000", per annum,"  Off Aminu Kanu Crescent, Wuse 2, Abuja",3,4,,
"15,000,000", per annum,"  Off Ibb Boulevard, Maitama District, Abuja",4,5,4,
"15,000,000", per annum,"  Off Gurara Crescent, Maitama District, Abuja",4,4,,
"15,000,000", per annum,"  Off Ibb Way, Maitama District, Abuja",2,3,,
"1,400,000", per annum,"  Idado, Lekki, Lagos",3,3,3,
"1,400,000", per annum,"  Area 10, Garki, Abuja",3,3,,
630, per square meter / per annum,"  Kingsway Road, Old Ikoyi, Ikoyi, Lagos",,,,
"140,000", per annum,"  Off Ado Road, Ado, Ajah, Lagos",1,1,,
"7,500,000", per annum,"  Off Queens Drive, Old Ikoyi, Ikoyi, Lagos",3,3,,
"4,500,000", per annum,"  Off Palace Road, Oniru, Victoria Island (VI), Lagos",3,3,2,
"3,500,000", per annum,"  Yesufu Abiodun Way, Oniru, Victoria Island (VI), Lagos",2,2,2,
"500,000", per annum,"  Sangotedo, Ajah, Lagos",1,1,1,
"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,3,2,
"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,3,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"4,500,000", per annum,"  Lekki, Lagos",3,3,2,
"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2,
"6,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2,
"8,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,5,6,
"4,700,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,3,
"4,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,2,
"1,700,000", per annum,"  Lekki, Lagos",1,1,1,
"7,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",8,8,10,
"800,000", per annum,"  Yaba, Lagos",,,,
"2,500,000", per annum,"  Ajoke Akinbami Close, Off Unity Road, Ikeja, Lagos",5,3,6,
"1,600,000", per annum,"  Admiralty Way, After Tantalizer, Lekki Phase 1, Lekki, Lagos",1,1,2,
"850,000", per annum,"  Ologolo Axis, Jakande, Lekki, Lagos",,,,
"3,500,000", per annum,"  Osapa, Lekki, Lagos",4,4,3,
"3,200,000", per annum,"  Osapa, Lekki, Lagos",4,4,,
"700,000", per annum,"  Pinnock Beach Estate, Osapa, Lekki, Lagos",1,1,1,
"3,500,000", per annum,"  Yusuf Abiodun Way, Victoria Island Extension, Victoria Island (VI), Lagos",2,2,,
"2,500,000", per annum,"  Kolawole Crescent, Maruwa Second Roundabout, Lekki Phase 1, Lekki, Lagos",2,2,2,
"1,500,000", per annum,"  Paseda Area, Container Bus Stop. Awoyaya., Ibeju, Lagos",5,5,5,
"200,000", per annum,"  Odo Ona Elewe, Akala Express Road, Behind Taska Filling Station, Challenge, Ibadan, Oyo",,,,
"850,000", per annum,"  Bamako Estate, Opposite Omole Phase 1, Ikeja, Lagos",2,2,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"2,750,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,2,
"2,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",3,3,,
"7,000,000", per annum,"  Phase 2, Osborne, Ikoyi, Lagos",,,,
"5,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",7,6,4,
"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,,,
"3,300,000", per annum,"  Lekki Phase 2, Lekki, Lagos",4,5,9,
"7,000,000", per annum,"  Osborne, Ikoyi, Lagos",4,4,,
"4,500,000", per annum,"  Brains And Hammers Estate, Apo, Abuja",3,3,4,
"700,000", per annum,"  Ajao Estate, Isolo, Lagos",2,2,,
"2,000,000", per annum,"  Off Ado Road, Ado, Ajah, Lagos",5,5,3,
"900,000", per annum,"  2nd Toll Gate, Chevron, Lekki, Lagos",1,1,1,
"1,200,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,,
"3,500,000", per annum,"  Idado, Lekki, Lagos",5,5,5,
"2,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,2,
"20,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",10,11,17,
"45,000", per square meter / per annum,"  Mobolaji Bank Anthony Way, Ikeja, Lagos",3,5,,
"3,000,000", per annum,"  Adeniran Ogunsanya, Surulere, Lagos",5,3,8,
"2,500,000", per annum,"  Osapa, Lekki, Lagos",3,3,2,
"150,000", per annum,"  Admiralty Way, Lekki Phase 1, Lekki, Lagos","1,553",,,
"3,500,000", per annum,"  Off Palace Road, Oniru, Victoria Island (VI), Lagos",2,2,2,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"2,600,000", per annum,"  Millenium Estate, Oke Alo, Gbagada, Lagos",3,,,
"5,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,2,
"1,000,000", per annum,"  Abijo (facing Express Estate) (happy Land), Ajah, Lagos",3,3,5,
"8,000,000", per annum,"  Banana Island, Ikoyi, Lagos",5,4,,
"6,000,000", per annum,"  2nd Avenue Estate, Ikoyi Lagos., Ikoyi, Lagos",3,3,2,
"6,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",4,4,2,
"8,500,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,2,
"380,000", per annum,"  Oseni, Lawanson, Surulere, Lagos",1,1,16,
"5,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,3,
"2,000,000", per annum,"  Osapa, Lekki, Lagos",3,3,2,
"3,500,000", per annum,"  Simeon Akinlolu Street, Oniru, Victoria Island (VI), Lagos",3,3,2,
"1,600,000", per annum,"  Anwal Sadat Road, Crown Estate, Ajah, Lagos",4,4,3,
"5,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,3,
"250,000", per annum,"  Agoro Community, Onihale, Sango Ota, Ogun",3,3,3,
"1,200,000", per annum,"  Yaba, Lagos",3,2,1,
"2,800,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,3,
"500,000", per annum,"  Blenco Axis, Ogidan, Ajah, Lagos",1,1,2,
"1,600,000", per annum,"  Very Close To Tantalizer, Lekki Phase 1, Lekki, Lagos",1,1,2,
"5,000,000", per annum,"  Eko Street, Parkview Estate, Parkview, Ikoyi, Lagos",3,4,2,
"2,000,000", per annum,"  Anthony, Maryland, Lagos",2,2,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"2,700,000", per annum,"  Ologolo, Lekki, Lagos",4,4,,
"3,500,000", per annum,"  By Jakande, Off Shoprite, Osapa Road, Osapa, Lekki, Lagos",1,4,800,
"1,400,000", per annum,"  Thera Annex Estate, Sangotedo, Ajah, Lagos",3,3,2,
"1,050,000", per annum,"  Thera Annex Estate, Sangotedo, Ajah, Lagos",2,2,2,
"1,200,000", per annum,"  Off Lekki Beachgate Road, Jakande, Lekki, Lagos",2,2,2,
"9,000,000", per annum,"  Off Gerard, Old Ikoyi, Ikoyi, Lagos",3,3,2,
"6,000,000", per annum,"  Off Banana Road, Mojisola Onikoyi Estate, Ikoyi, Lagos",3,4,4,
"1,800,000", per annum,"  Osapa, Lekki, Lagos",3,3,2,
"6,200,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,4,3,
"1,500,000", per annum,"  Conservation Road, Lekki Expressway, Lekki, Lagos",,,,
"60,000", per annum,"  Beside Chevron, Along Lekki Express Way, Lekki Expressway, Lekki, Lagos",,,,
"2,500,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",3,3,2,
"3,000,000", per annum,"  Behind The National Assembly Quarters, Apo, Abuja",4,3,,
"70,000", per annum,"  Lekki Phase 1, Lekki, Lagos",34,,,
"4,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,,
"1,800,000", per annum,"  Victoria Island (VI), Lagos",1,1,,
"7,000,000", per annum,"  Parkview, Ikoyi, Lagos",3,3,,
"2,000,000", per annum,"  Behind The National Assembly Quarters, Apo, Abuja",2,2,,
"3,500,000", per annum,"  Off Norman Williams Street, Falomo, Ikoyi, Lagos",3,3,,
"4,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,3,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"2,700,000", per annum,"  Off Norman Williams Street, Falomo, Ikoyi, Lagos",2,2,,
"2,650,000", per annum,"  Van Daniels Street, Off Orchid Hotel Road, Lafiaji, Lekki, Lagos",4,4,4,
"1,200,000", per annum,"  Yaba, Lagos",3,2,1,
"800,000", per annum,"  Oniru Resettlement Scheme, Oniru, Victoria Island (VI), Lagos",1,1,1,
"4,000,000", per annum,"  Parkview, Ikoyi, Lagos",2,2,,
"7,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",4,4,,
"750,000", per annum,"  Oniru Resettlement Scheme, Oniru, Victoria Island (VI), Lagos",1,1,1,
"500,000", per annum,"  Idado, Lekki, Lagos",1,1,2,
"1,500,000", per annum,"  Resettlement Scheme, Oniru, Victoria Island (VI), Lagos",2,2,2,
"3,500,000", per annum,"  North Point Estate, Chevy View Estate, Lekki, Lagos",4,1,3,
"1,500,000", per annum,"  Osapa, Lekki, Lagos",2,2,3,
"1,600,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",,,,
"8,000,000", per annum,"  Mojisola Onikoyi Estate, Ikoyi, Lagos",3,3,,
"3,000,000", per annum,"  Osapa, Lekki, Lagos",4,4,12,
"4,000,000", per annum,"  Osborne, Ikoyi, Lagos",2,2,2,
"10,000,000", per annum,"  13, Glover Road, Old Ikoyi, Ikoyi, Lagos",3,3,3,
"1,600,000", per annum,"  Ikate Elegushi, Lekki, Lagos",,,,
"300,000", per annum,"  Balogun Road, Iju-Ishaga, Agege, Lagos",1,,,
"5,500,000", per annum,"  Parkview, Ikoyi, Lagos",3,3,2,
"1,200,000", per annum,"  Agungi, Lekki, Lagos",3,3,3,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"900,000", per annum,"  Life Camp, Gwarinpa, Abuja",1,1,"1,000",
"2,000,000", per annum,"  Off Freedom Way, Lekki Phase 1, Lekki, Lagos",2,,,
"1,600,000", per annum,"  Osapa, Lekki, Lagos",3,3,3,
"2,000,000", per annum,"  Idado, Lekki, Lagos",4,4,4,
"3,200,000", per annum,"  Chevy View Estate, Lekki, Lagos",4,4,,
"2,500,000", per annum,"  Salem Bus Stop, 4th Roundabout, Lekki Phase 2, Lekki, Lagos",3,4,,
"3,300,000", per annum,"  By Chevron, Lekki Expressway, Lekki, Lagos",4,4,3,
"4,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",5,5,,
"6,000,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",5,6,,
"3,000,000", per annum,"  Idiroko Estate, Anthony, Maryland, Lagos",4,5,,
"3,000,000", per annum,"  Alhaja Agbeke  Street Off Ago Palace Way Okota, Ago Palace, Isolo, Lagos",6,5,,
"1,600,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1,
"5,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,5,
"4,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",50,,,
"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",44,,,
"1,600,000", per annum,"  Off Palace Road, Oniru, Victoria Island (VI), Lagos",2,2,,
"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",40,,,
"1,000,000", per annum,"  Ado Road, Close To Ecobank, Ado, Ajah, Lagos",3,3,3,
"2,000,000", per annum,"  Ologolo, Lekki, Lagos",2,2,,
"700,000", per annum,"  Remlek, Badore, Ajah, Lagos",2,2,2,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"7,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,,
"5,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,,
"4,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,,
"6,000,000", per annum,"  Olaletan Street, Oniru, Victoria Island (VI), Lagos",3,3,2,
"7,000,000", per annum,"  Admiralty Road, Lekki Phase 1, Lekki, Lagos",4,3,,
"35,000", per annum,"  Maitama District, Abuja",2,2,3,
"35,000,000", per annum,"  Maitama District, Abuja",6,8,8,
"2,300,000", per annum,"  Willow Green Estate, Osapa, Lekki, Lagos",3,3,2,
"3,500,000", per annum,"  Northpointe Estate, Chevy View Estate, Lekki, Lagos",4,4,,
"12,000,000", per annum,"  Banana Road, Banana Island, Ikoyi, Lagos",3,3,2,
"6,000,000", per annum,"  Mcdonald, Ikoyi, Lagos",3,3,,
"7,000,000", per annum,"  Wuse 2, Abuja",4,5,5,
"9,000,000", per annum,"  Maitama District, Abuja",5,6,6,
"7,000,000", per annum,"  Maitama District, Abuja",1,2,2,
"15,000,000", per annum,"  Sapara Williams Street, Victoria Island (VI), Lagos",12,,,
"7,500,000", per annum,"  Angelina Court, Web Road, Old Ikoyi, Ikoyi, Lagos",3,3,2,
"5,500,000", per annum,"  Moore Road, Old Ikoyi, Ikoyi, Lagos",3,3,,
"1,800,000", per annum,"  Off Freedom Way, Lekki Phase 1, Lekki, Lagos",2,2,2,
"7,500,000", per annum,"  Probyn, Old Ikoyi, Ikoyi, Lagos",3,3,2,
"350,000", per annum,"  Off By 1st Bank, Ilupeju, Lagos",,,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"2,300,000", per annum,"  Ado Road By  Ecobank, Ado, Ajah, Lagos",5,6,8,
"1,300,000", per annum,"  Osapa, Lekki, Lagos",3,2,3,
"75,000", per square meter / per annum,"  Lekki Phase 1, Lekki, Lagos",,,,
"2,400,000", per annum,"  Victoria Crest Estate 2, Lafiaji, Lekki, Lagos",4,4,,
"350,000", per annum,"  Kudirat Abiola Estate, Off Bola Tinubu Road, Fagba, Agege, Lagos",1,1,,
"800,000", per annum,"  Off Oregun Bus Stop, Oregun, Ikeja, Lagos",,,,
"2,750,000", per annum,"  Omorinre Johnson Street, Lekki Phase 1, Lekki, Lagos",2,2,,
"15,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",4,4,2,
"11,000,000", per annum,"  Mojisola Onikoyi Estate, Ikoyi, Lagos",5,5,,
"8,000,000", per annum,"  Banana Island, Ikoyi, Lagos",5,5,2,
"16,000,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,3,
"6,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",3,3,2,
"6,000,000", per annum,"  Osborne, Ikoyi, Lagos",3,3,2,
"14,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",3,3,2,
"17,000,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,2,
"10,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,2,
"28,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",5,5,3,
"16,000,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,2,
"8,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",4,4,2,
"17,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",3,3,2,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"18,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",4,4,2,
"1,700,000", per annum,"  Idado, Lekki, Lagos",3,3,3,
"15,000,000", per annum,"  VGC, Lekki, Lagos",6,6,7,
"15,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,2,
"150,000", per square meter / per annum,"  Victoria Island (VI), Lagos","1,500",,,
"99,000", per annum,"  Victoria Island (VI), Lagos",5,5,,
"13,000,000", per annum,"  Off 5th Road, Banana Island, Ikoyi, Lagos",3,3,2,
"3,500,000", per annum,"  Jide Sawyer Street, Lekki Right Side., Lekki Phase 1, Lekki, Lagos",3,3,20,
,,"  Off Alfred Rewane Street, Old Ikoyi, Ikoyi, Lagos",4,,,
"3,000,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",2,2,,
"1,800,000", per annum,"  Olokonla, Ajah, Lagos",4,4,,
"400,000", per annum,"  Kuola Area, Akala Express, Oluyole Extension, Apata, Ibadan, Oyo",2,3,10,
"1,600,000", per annum,"  Ikate Elegushi, Lekki, Lagos",3,3,,
"1,000,000", per annum,"  Off Road, Abraham Adesanya Estate, Ajah, Lagos",2,2,2,
"2,800,000", per annum,"  Ikate Elegushi, Lekki, Lagos",4,4,,
"2,800,000", per annum,"  Victory Estate, Ajah, Lagos",,,,
"180,000", per annum,"  By Unilag Second Gate, Yaba, Lagos",1,1,,
"25,000,000", per annum,"  Osborne, Ikoyi, Lagos",4,4,4,
"90,000", per square meter / per annum,"  Awolowo Road, Old Ikoyi, Ikoyi, Lagos",,,,
"1,000,000", per annum,"  Bakare Estate, Agungi, Lekki, Lagos",1,1,1,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"1,600,000", per annum,"  Blenco Supermarket, Ajah, Lagos",3,3,2,
"2,200,000", per annum,"  Osapa, Lekki, Lagos",3,3,3,
"1,500,000", per annum,"  Idado, Lekki, Lagos",3,3,3,
"400,000", per annum,"  Rockstone Ville  Estate, Badore, Ajah, Lagos",1,1,,
"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,3,
"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,3,
"6,000,000", per annum,"  Off Prince Alaba Abiodun Oniru Road, Oniru, Victoria Island (VI), Lagos",3,3,2,
"15,000,000", per annum,"  Off Bishop Oluwale Street, Victoria Island (VI), Lagos",4,4,,
"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,3,
"4,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,5,3,
"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,5,3,
